sample,days,dimension,value,metric,sample_size,mean,median,p25,p75,active_any_rate,active_last30_rate,low_sample,analysis_window,cohort_definition,denominator
each_horizon_mature,30,origin,email,items,5,3.0,1.0,1.0,4.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,email,time_to_first_delivered_days,5,51.356180555555554,58.60239583333333,38.799502314814816,59.73888888888889,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,organic_search,merchandise_cents,88,55176.375,29945.0,13053.75,50146.25,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,organic_search,orders,88,3.7954545454545454,2.5,1.0,4.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,organic_search,items,88,4.2272727272727275,3.0,1.0,5.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,organic_search,time_to_first_delivered_days,88,44.80570562394781,38.830353009259255,20.072919560185184,64.60390335648148,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,other,merchandise_cents,2,118019.5,118019.5,106809.75,129229.25,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,other,orders,2,14.5,14.5,9.25,19.75,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,other,items,2,15.5,15.5,9.75,21.25,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,other,time_to_first_delivered_days,2,55.38440393518518,55.38440393518518,31.066872106481483,79.70193576388888,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,paid_search,merchandise_cents,72,59537.13888888889,27600.0,14612.5,74047.5,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,paid_search,orders,72,5.027777777777778,2.0,1.0,4.25,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,paid_search,items,72,5.847222222222222,3.0,1.0,5.25,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,paid_search,time_to_first_delivered_days,72,42.38935796039095,39.15365162037037,19.094236111111112,56.68266493055556,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,referral,merchandise_cents,8,62697.25,49984.5,19974.25,60095.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,referral,orders,8,2.5,1.5,1.0,4.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,referral,items,8,3.25,1.5,1.0,4.5,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,referral,time_to_first_delivered_days,8,39.589017650462964,23.614832175925926,13.536817129629629,64.38394965277777,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,social,merchandise_cents,22,63081.954545454544,16490.0,8285.0,41937.75,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,social,orders,22,4.0,2.0,1.0,5.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,social,items,22,4.545454545454546,2.0,1.0,6.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,social,time_to_first_delivered_days,22,48.38699284511784,42.695277777777775,32.21183738425926,54.84815682870371,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,unknown,merchandise_cents,57,89265.54385964913,19999.0,12380.0,50710.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,unknown,orders,57,4.578947368421052,3.0,1.0,5.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,unknown,items,57,4.982456140350878,3.0,1.0,5.0,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,unknown,time_to_first_delivered_days,57,41.48645853638727,34.14384259259259,18.87130787037037,64.61996527777778,1.0,1.0,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,Missing,merchandise_cents,3,11706.666666666666,6990.0,5240.0,15815.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,Missing,orders,3,1.3333333333333333,1.0,1.0,1.5,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,Missing,items,3,1.3333333333333333,1.0,1.0,1.5,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,30,origin,Missing,time_to_first_delivered_days,3,39.83829861111111,35.74766203703704,31.81554976851852,45.81572916666667,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,direct_traffic,merchandise_cents,16,63299.3125,50313.0,10772.5,78309.0,1.0,0.6875,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,direct_traffic,orders,16,4.4375,3.5,1.75,7.0,1.0,0.6875,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,direct_traffic,items,16,4.875,4.0,2.0,7.25,1.0,0.6875,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,direct_traffic,time_to_first_delivered_days,16,38.77703703703703,31.678391203703704,14.740723379629628,60.928203125,1.0,0.6875,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,display,merchandise_cents,1,40700.0,40700.0,40700.0,40700.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,display,orders,1,3.0,3.0,3.0,3.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,display,items,1,3.0,3.0,3.0,3.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,display,time_to_first_delivered_days,1,59.82408564814815,59.82408564814815,59.82408564814815,59.82408564814815,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,email,merchandise_cents,4,165132.5,52395.0,12285.0,205242.5,1.0,0.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,email,orders,4,3.0,2.5,1.0,4.5,1.0,0.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,email,items,4,3.5,2.5,1.0,5.0,1.0,0.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,email,time_to_first_delivered_days,4,49.54462673611111,49.26919560185185,30.75240162037037,68.0614207175926,1.0,0.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,organic_search,merchandise_cents,64,112375.421875,39480.0,17615.0,122200.0,1.0,0.625,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,organic_search,orders,64,6.359375,4.0,2.0,7.25,1.0,0.625,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,organic_search,items,64,7.1875,4.5,2.0,9.0,1.0,0.625,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,organic_search,time_to_first_delivered_days,64,39.66998336226852,28.144878472222224,16.261629050925926,57.46570891203704,1.0,0.625,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,other,merchandise_cents,2,211394.5,211394.5,153497.25,269291.75,1.0,0.5,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,other,orders,2,25.0,25.0,14.5,35.5,1.0,0.5,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,other,items,2,26.0,26.0,15.0,37.0,1.0,0.5,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,other,time_to_first_delivered_days,2,55.38440393518518,55.38440393518518,31.066872106481483,79.70193576388888,1.0,0.5,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,paid_search,merchandise_cents,51,118120.96078431372,56970.0,17950.0,129950.0,1.0,0.6862745098039216,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,paid_search,orders,51,10.666666666666666,4.0,2.0,10.5,1.0,0.6862745098039216,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,paid_search,items,51,12.07843137254902,4.0,2.0,12.0,1.0,0.6862745098039216,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,paid_search,time_to_first_delivered_days,51,36.25962214052287,31.068090277777777,16.243350694444445,51.59871527777778,1.0,0.6862745098039216,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,referral,merchandise_cents,5,69954.4,78943.0,19999.0,111470.0,1.0,0.8,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,referral,orders,5,4.0,2.0,2.0,6.0,1.0,0.8,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,referral,items,5,5.2,2.0,2.0,9.0,1.0,0.8,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,referral,time_to_first_delivered_days,5,23.299400462962957,15.866550925925926,6.547615740740741,28.944444444444443,1.0,0.8,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,social,merchandise_cents,12,73985.0,25369.0,12028.0,44229.25,1.0,0.6666666666666666,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,social,orders,12,6.916666666666667,2.5,2.0,9.25,1.0,0.6666666666666666,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,social,items,12,7.916666666666667,3.5,2.0,9.75,1.0,0.6666666666666666,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,social,time_to_first_delivered_days,12,36.75780960648148,33.315810185185185,23.871733217592592,46.42627604166667,1.0,0.6666666666666666,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,unknown,merchandise_cents,44,191676.86363636365,38390.0,17630.0,88735.5,1.0,0.6136363636363636,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,unknown,orders,44,8.818181818181818,4.0,2.0,9.0,1.0,0.6136363636363636,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,unknown,items,44,9.454545454545455,4.0,2.0,10.0,1.0,0.6136363636363636,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,unknown,time_to_first_delivered_days,44,33.46172138047138,27.08886574074074,15.099071180555555,42.01249421296296,1.0,0.6136363636363636,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,Missing,merchandise_cents,1,18980.0,18980.0,18980.0,18980.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,Missing,orders,1,2.0,2.0,2.0,2.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,Missing,items,1,2.0,2.0,2.0,2.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,60,origin,Missing,time_to_first_delivered_days,1,35.74766203703704,35.74766203703704,35.74766203703704,35.74766203703704,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,direct_traffic,merchandise_cents,10,102462.0,72641.0,21152.25,104638.75,1.0,0.7,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,direct_traffic,orders,10,5.9,4.0,2.25,8.5,1.0,0.7,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,direct_traffic,items,10,6.3,4.5,3.0,9.25,1.0,0.7,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,direct_traffic,time_to_first_delivered_days,10,36.16351851851852,23.31589699074074,15.522531828703704,59.24918113425926,1.0,0.7,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,display,merchandise_cents,1,66700.0,66700.0,66700.0,66700.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,display,orders,1,5.0,5.0,5.0,5.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,display,items,1,5.0,5.0,5.0,5.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,display,time_to_first_delivered_days,1,59.82408564814815,59.82408564814815,59.82408564814815,59.82408564814815,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,email,merchandise_cents,2,9770.0,9770.0,7255.0,12285.0,1.0,0.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,email,orders,2,3.5,3.5,2.25,4.75,1.0,0.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,email,items,2,4.5,4.5,2.75,6.25,1.0,0.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,email,time_to_first_delivered_days,2,22.705300925925926,22.705300925925926,14.658200231481484,30.75240162037037,1.0,0.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,organic_search,merchandise_cents,33,233492.57575757575,89180.0,35109.0,193681.0,1.0,0.6363636363636364,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,organic_search,orders,33,12.121212121212121,7.0,3.0,18.0,1.0,0.6363636363636364,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,organic_search,items,33,13.575757575757576,9.0,4.0,23.0,1.0,0.6363636363636364,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,organic_search,time_to_first_delivered_days,33,34.32456264029181,23.733078703703704,15.817106481481481,45.275555555555556,1.0,0.6363636363636364,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,paid_search,merchandise_cents,38,178028.42105263157,63963.0,24557.5,194235.0,1.0,0.631578947368421,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,paid_search,orders,38,14.736842105263158,5.5,3.0,13.0,1.0,0.631578947368421,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,paid_search,items,38,17.31578947368421,6.0,3.0,13.0,1.0,0.631578947368421,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,paid_search,time_to_first_delivered_days,38,34.149002497563345,28.629681712962963,15.070164930555556,47.868428819444446,1.0,0.631578947368421,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,referral,merchandise_cents,2,102395.0,102395.0,58432.5,146357.5,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,referral,orders,2,3.0,3.0,3.0,3.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,referral,items,2,3.0,3.0,3.0,3.0,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,referral,time_to_first_delivered_days,2,32.56919560185185,32.56919560185185,18.36543113425926,46.772960069444444,1.0,1.0,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,social,merchandise_cents,9,108075.55555555556,39780.0,18832.0,62567.0,1.0,0.6666666666666666,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,social,orders,9,11.11111111111111,5.0,2.0,20.0,1.0,0.6666666666666666,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,social,items,9,12.666666666666666,5.0,3.0,20.0,1.0,0.6666666666666666,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,social,time_to_first_delivered_days,9,38.54006944444445,31.58329861111111,25.916504629629628,53.361180555555556,1.0,0.6666666666666666,True,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,unknown,merchandise_cents,29,438140.1034482759,72955.0,36480.0,206250.0,1.0,0.7586206896551724,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
each_horizon_mature,90,origin,unknown,orders,29,23.655172413793103,9.0,4.0,13.0,1.0,0.7586206896551724,False,"[2017-01-01,2018-08-01)","mature by horizon OR same common90 sample, explicitly separated",seller count; group n<10 not interpreted
